ダウンロードした時刻：2025/07/05 23:26:59

,東京,東京,東京,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
2004/11/18,15.1,8,1,10.9,8,1
2004/11/19,14.5,8,1,10.9,8,1
2004/11/20,18.1,8,1,12.5,8,1
2004/11/21,18.1,8,1,10.8,8,1
2004/11/22,18.3,8,1,10.6,8,1
2004/11/23,18.2,8,1,10.3,8,1
2004/11/24,19.2,8,1,10.5,8,1
2004/11/25,19.5,8,1,11.6,8,1
2004/11/26,19.3,8,1,10.4,8,1
2004/11/27,19.7,8,1,14.0,8,1
2004/11/28,17.6,8,1,11.3,8,1
2004/11/29,15.1,8,1,9.1,8,1
2004/11/30,12.7,8,1,8.3,8,1
2004/12/1,15.2,8,1,7.5,8,1
2004/12/2,16.4,8,1,7.9,8,1
2004/12/3,16.9,8,1,5.7,8,1
2004/12/4,14.0,8,1,7.5,8,1
2004/12/5,24.8,8,1,8.5,8,1
2004/12/6,14.5,8,1,8.9,8,1
2004/12/7,17.6,8,1,6.1,8,1
2004/12/8,16.6,8,1,8.1,8,1
2004/12/9,12.1,8,1,9.8,8,1
2004/12/10,15.7,8,1,9.5,8,1
2004/12/11,17.7,8,1,9.5,8,1
2004/12/12,10.6,8,1,7.0,8,1
2004/12/13,17.5,8,1,8.0,8,1
2004/12/14,11.7,8,1,8.3,8,1
2004/12/15,13.0,8,1,7.6,8,1
2004/12/16,17.7,8,1,9.7,8,1
2004/12/17,13.5,8,1,7.5,8,1
2004/12/18,13.0,8,1,6.3,8,1
2004/12/19,13.5,8,1,7.7,8,1
2004/12/20,13.1,8,1,7.5,8,1
2004/12/21,13.1,8,1,8.6,8,1
2004/12/22,12.5,8,1,7.2,8,1
2004/12/23,11.0,8,1,6.3,8,1
2004/12/24,10.1,8,1,4.5,8,1
2004/12/25,11.2,8,1,4.2,8,1
2004/12/26,10.9,8,1,3.4,8,1
2004/12/27,11.0,8,1,4.5,8,1
2004/12/28,10.7,8,1,4.9,8,1
2004/12/29,6.6,8,1,1.2,8,1
2004/12/30,8.6,8,1,1.6,8,1
2004/12/31,4.3,8,1,0.2,8,1
2005/1/1,8.8,8,1,1.3,8,1
2005/1/2,9.6,8,1,-0.8,8,1
2005/1/3,13.5,8,1,0.4,8,1
2005/1/4,18.5,8,1,4.7,8,1
2005/1/5,8.1,8,1,2.9,8,1
2005/1/6,4.9,8,1,1.4,8,1
2005/1/7,14.3,8,1,1.2,8,1
2005/1/8,9.2,8,1,3.9,8,1
2005/1/9,9.9,8,1,1.3,8,1
2005/1/10,8.7,8,1,1.5,8,1
2005/1/11,11.2,8,1,2.2,8,1
2005/1/12,8.1,8,1,0.4,8,1
2005/1/13,11.7,8,1,0.5,8,1
2005/1/14,10.9,8,1,3.0,8,1
2005/1/15,7.2,8,1,2.5,8,1
2005/1/16,8.0,8,1,2.9,8,1
2005/1/17,11.7,8,1,2.6,8,1
2005/1/18,12.0,8,1,5.3,8,1
2005/1/19,10.4,8,1,5.4,8,1
2005/1/20,11.0,8,1,3.1,8,1
2005/1/21,10.0,8,1,4.0,8,1
2005/1/22,9.7,8,1,3.5,8,1
2005/1/23,5.0,8,1,1.9,8,1
2005/1/24,9.5,8,1,2.0,8,1
2005/1/25,11.9,8,1,3.6,8,1
2005/1/26,6.5,8,1,1.7,8,1
2005/1/27,9.0,8,1,2.6,8,1
2005/1/28,10.4,8,1,3.1,8,1
2005/1/29,11.2,8,1,3.7,8,1
2005/1/30,9.8,8,1,4.1,8,1
2005/1/31,10.2,8,1,3.2,8,1
2005/2/1,8.5,8,1,1.4,8,1
2005/2/2,8.7,8,1,0.3,8,1
2005/2/3,10.1,8,1,0.9,8,1
2005/2/4,11.6,8,1,3.6,8,1
2005/2/5,10.6,8,1,3.0,8,1
2005/2/6,10.4,8,1,3.1,8,1
2005/2/7,8.2,8,1,3.4,8,1
2005/2/8,5.9,8,1,3.7,8,1
2005/2/9,12.0,8,1,1.9,8,1
2005/2/10,14.7,8,1,4.9,8,1
2005/2/11,8.4,8,1,3.0,8,1
2005/2/12,8.6,8,1,1.9,8,1
2005/2/13,7.0,8,1,2.4,8,1
2005/2/14,10.4,8,1,3.0,8,1
2005/2/15,13.1,8,1,2.8,8,1
2005/2/16,8.9,8,1,2.3,8,1
2005/2/17,13.6,8,1,3.8,8,1
2005/2/18,8.2,8,1,2.8,8,1
2005/2/19,6.0,8,1,1.1,8,1
2005/2/20,11.0,8,1,4.6,8,1
2005/2/21,9.4,8,1,2.7,8,1
2005/2/22,10.1,8,1,3.1,8,1
2005/2/23,19.4,8,1,4.0,8,1
2005/2/24,10.6,8,1,1.7,8,1
2005/2/25,6.3,8,1,0.8,8,1
2005/2/26,7.8,8,1,1.6,8,1
2005/2/27,8.1,8,1,-0.3,8,1
2005/2/28,10.5,8,1,1.9,8,1
2005/3/1,9.3,8,1,2.6,8,1
2005/3/2,10.3,8,1,0.5,8,1
2005/3/3,10.2,8,1,2.2,8,1
2005/3/4,3.6,8,1,0.7,8,1
2005/3/5,9.0,8,1,1.7,8,1
2005/3/6,5.9,8,1,1.9,8,1
2005/3/7,11.6,8,1,1.4,8,1
2005/3/8,16.0,8,1,4.1,8,1
2005/3/9,19.3,8,1,7.6,8,1
2005/3/10,13.8,8,1,6.6,8,1
2005/3/11,12.4,8,1,7.5,8,1
2005/3/12,14.3,8,1,4.7,8,1
2005/3/13,8.3,8,1,2.7,8,1
2005/3/14,10.0,8,1,1.4,8,1
2005/3/15,11.3,8,1,2.3,8,1
2005/3/16,17.2,8,1,5.4,8,1
2005/3/17,18.0,8,1,8.6,8,1
2005/3/18,18.3,8,1,7.4,8,1
2005/3/19,14.5,8,1,4.8,8,1
2005/3/20,11.6,8,1,5.2,8,1
2005/3/21,16.5,8,1,7.1,8,1
2005/3/22,15.6,8,1,8.6,8,1
2005/3/23,15.2,8,1,7.7,8,1
2005/3/24,14.0,8,1,8.3,8,1
2005/3/25,11.0,8,1,5.5,8,1
2005/3/26,13.1,8,1,3.9,8,1
2005/3/27,17.7,8,1,4.8,8,1
2005/3/28,13.8,8,1,9.0,8,1
2005/3/29,13.8,8,1,8.3,8,1
2005/3/30,14.7,8,1,6.2,8,1
2005/3/31,15.5,8,1,5.7,8,1
2005/4/1,15.9,8,1,7.1,8,1
2005/4/2,13.8,8,1,7.8,8,1
2005/4/3,20.5,8,1,9.4,8,1
2005/4/4,12.5,8,1,4.6,8,1
2005/4/5,18.0,8,1,7.5,8,1
2005/4/6,23.1,8,1,10.0,8,1
2005/4/7,23.9,8,1,17.9,8,1
2005/4/8,24.7,8,1,13.4,8,1
2005/4/9,19.9,8,1,11.2,8,1
2005/4/10,22.7,8,1,12.6,8,1
2005/4/11,20.6,8,1,7.4,8,1
2005/4/12,9.9,8,1,6.9,8,1
2005/4/13,11.0,8,1,6.8,8,1
2005/4/14,18.6,8,1,7.9,8,1
2005/4/15,21.2,8,1,10.7,8,1
2005/4/16,17.9,8,1,11.6,8,1
2005/4/17,21.3,8,1,10.1,8,1
2005/4/18,16.6,8,1,10.8,8,1
2005/4/19,21.7,8,1,11.1,8,1
2005/4/20,15.0,8,1,10.6,8,1
2005/4/21,22.5,8,1,10.6,8,1
2005/4/22,20.7,8,1,10.8,8,1
2005/4/23,19.7,8,1,9.8,8,1
2005/4/24,18.3,8,1,10.5,8,1
2005/4/25,19.5,8,1,10.6,8,1
2005/4/26,19.5,8,1,11.7,8,1
2005/4/27,21.1,8,1,11.1,8,1
2005/4/28,27.9,8,1,14.9,8,1
2005/4/29,28.1,8,1,19.5,8,1
2005/4/30,22.2,8,1,16.6,8,1
2005/5/1,23.6,8,1,17.1,8,1
2005/5/2,26.5,8,1,14.6,8,1
2005/5/3,21.4,8,1,14.1,8,1
2005/5/4,23.3,8,1,14.5,8,1
2005/5/5,23.6,8,1,16.6,8,1
2005/5/6,17.1,8,1,10.1,8,1
2005/5/7,20.2,8,1,10.4,8,1
2005/5/8,17.9,8,1,14.1,8,1
2005/5/9,22.9,8,1,13.8,8,1
2005/5/10,23.1,8,1,15.6,8,1
2005/5/11,16.2,8,1,12.1,8,1
2005/5/12,17.6,8,1,10.5,8,1
2005/5/13,15.1,8,1,9.5,8,1
2005/5/14,17.1,8,1,9.3,8,1
2005/5/15,18.8,8,1,12.0,8,1
2005/5/16,22.7,8,1,11.9,8,1
2005/5/17,20.2,8,1,12.0,8,1
2005/5/18,22.6,8,1,15.2,8,1
2005/5/19,27.2,8,1,19.2,8,1
2005/5/20,21.6,8,1,17.0,8,1
2005/5/21,24.9,8,1,16.2,8,1
2005/5/22,23.5,8,1,18.2,8,1
2005/5/23,25.6,8,1,15.2,8,1
2005/5/24,23.8,8,1,13.4,8,1
2005/5/25,22.6,8,1,13.4,8,1
2005/5/26,23.8,8,1,13.8,8,1
2005/5/27,25.4,8,1,14.9,8,1
2005/5/28,25.0,8,1,17.4,8,1
2005/5/29,22.6,8,1,14.6,8,1
2005/5/30,18.2,8,1,15.1,8,1
2005/5/31,25.0,8,1,14.6,8,1
2005/6/1,26.2,8,1,17.5,8,1
2005/6/2,23.8,8,1,17.2,8,1
2005/6/3,22.6,8,1,16.5,8,1
2005/6/4,23.1,8,1,16.2,8,1
2005/6/5,25.2,8,1,17.8,8,1
2005/6/6,27.7,8,1,17.6,8,1
2005/6/7,24.8,8,1,17.1,8,1
2005/6/8,25.7,8,1,19.0,8,1
2005/6/9,26.5,8,1,19.3,8,1
2005/6/10,23.0,8,1,20.1,8,1
2005/6/11,25.0,8,1,20.2,8,1
2005/6/12,29.8,8,1,21.0,8,1
2005/6/13,27.3,8,1,20.1,8,1
2005/6/14,25.3,8,1,19.3,8,1
2005/6/15,20.2,8,1,18.5,8,1
2005/6/16,20.5,8,1,17.2,8,1
2005/6/17,24.1,8,1,17.2,8,1
2005/6/18,26.6,8,1,19.5,8,1
2005/6/19,26.1,8,1,21.0,8,1
2005/6/20,28.6,8,1,21.6,8,1
2005/6/21,28.0,8,1,22.9,8,1
2005/6/22,25.1,8,1,20.9,8,1
2005/6/23,27.3,8,1,22.3,8,1
2005/6/24,31.0,8,1,21.9,8,1
2005/6/25,31.6,8,1,23.5,8,1
2005/6/26,31.5,8,1,24.4,8,1
2005/6/27,33.1,8,1,24.4,8,1
2005/6/28,36.2,8,1,26.3,8,1
2005/6/29,27.5,8,1,23.3,8,1
2005/6/30,27.3,8,1,22.7,8,1
2005/7/1,27.9,8,1,24.6,8,1
2005/7/2,29.4,8,1,20.7,8,1
2005/7/3,22.7,8,1,19.0,8,1
2005/7/4,22.9,8,1,18.7,8,1
2005/7/5,29.3,8,1,21.0,8,1
2005/7/6,23.7,8,1,20.0,8,1
2005/7/7,27.6,8,1,21.1,8,1
2005/7/8,27.6,8,1,19.0,8,1
2005/7/9,24.0,8,1,18.8,8,1
2005/7/10,31.6,8,1,20.8,8,1
2005/7/11,32.7,8,1,25.4,8,1
2005/7/12,25.8,8,1,18.6,8,1
2005/7/13,25.3,8,1,18.5,8,1
2005/7/14,25.6,8,1,20.9,8,1
2005/7/15,31.5,8,1,23.0,8,1
2005/7/16,31.5,8,1,25.5,8,1
2005/7/17,31.2,8,1,25.7,8,1
2005/7/18,32.9,8,1,25.6,8,1
2005/7/19,33.8,8,1,25.8,8,1
2005/7/20,29.3,8,1,24.1,8,1
2005/7/21,30.8,8,1,23.9,8,1
2005/7/22,28.1,8,1,22.2,8,1
2005/7/23,25.8,8,1,20.9,8,1
2005/7/24,26.9,8,1,21.2,8,1
2005/7/25,31.4,8,1,24.6,8,1
2005/7/26,28.2,8,1,23.3,8,1
2005/7/27,35.6,8,1,25.4,8,1
2005/7/28,33.0,8,1,25.1,8,1
2005/7/29,31.6,8,1,25.2,8,1
2005/7/30,32.0,8,1,26.9,8,1
2005/7/31,31.9,8,1,25.8,8,1
2005/8/1,32.3,8,1,25.9,8,1
2005/8/2,31.6,8,1,26.3,8,1
2005/8/3,32.9,8,1,26.8,8,1
2005/8/4,35.0,8,1,27.2,8,1
2005/8/5,35.8,8,1,27.6,8,1
2005/8/6,34.9,8,1,27.2,8,1
2005/8/7,33.8,8,1,26.8,8,1
2005/8/8,32.9,8,1,26.4,8,1
2005/8/9,32.0,8,1,25.8,8,1
2005/8/10,30.4,8,1,25.7,8,1
2005/8/11,31.6,8,1,24.8,8,1
2005/8/12,29.1,8,1,23.8,8,1
2005/8/13,31.6,8,1,24.3,8,1
2005/8/14,33.3,8,1,24.1,8,1
2005/8/15,33.4,8,1,23.9,8,1
2005/8/16,29.6,8,1,24.4,8,1
2005/8/17,31.3,8,1,23.8,8,1
2005/8/18,32.2,8,1,25.4,8,1
2005/8/19,33.6,8,1,26.4,8,1
2005/8/20,34.3,8,1,26.6,8,1
2005/8/21,33.5,8,1,27.1,8,1
2005/8/22,30.5,8,1,26.6,8,1
2005/8/23,32.3,8,1,23.5,8,1
2005/8/24,26.6,8,1,22.3,8,1
2005/8/25,26.6,8,1,21.9,8,1
2005/8/26,34.8,8,1,23.8,8,1
2005/8/27,31.0,8,1,26.0,8,1
2005/8/28,27.2,8,1,23.5,8,1
2005/8/29,30.9,8,1,23.1,8,1
2005/8/30,30.5,8,1,23.4,8,1
2005/8/31,28.8,8,1,22.5,8,1
2005/9/1,31.3,8,1,23.3,8,1
2005/9/2,32.4,8,1,24.2,8,1
2005/9/3,32.1,8,1,25.3,8,1
2005/9/4,30.8,8,1,22.6,8,1
2005/9/5,25.4,8,1,22.3,8,1
2005/9/6,27.6,8,1,22.0,8,1
2005/9/7,29.9,8,1,26.0,8,1
2005/9/8,33.1,8,1,25.8,8,1
2005/9/9,26.5,8,1,24.3,8,1
2005/9/10,31.0,8,1,24.4,8,1
2005/9/11,31.4,8,1,22.2,8,1
2005/9/12,30.9,8,1,22.1,8,1
2005/9/13,32.8,8,1,24.0,8,1
2005/9/14,33.0,8,1,25.6,8,1
2005/9/15,28.6,8,1,21.4,8,1
2005/9/16,26.8,8,1,20.8,8,1
2005/9/17,28.0,8,1,18.9,8,1
2005/9/18,30.2,8,1,21.1,8,1
2005/9/19,30.8,8,1,23.2,8,1
2005/9/20,28.1,8,1,21.2,8,1
2005/9/21,27.0,8,1,22.4,8,1
2005/9/22,23.8,8,1,20.3,8,1
2005/9/23,28.5,8,1,21.1,8,1
2005/9/24,25.3,8,1,20.4,8,1
2005/9/25,22.5,8,1,17.9,8,1
2005/9/26,25.4,8,1,19.1,8,1
2005/9/27,22.4,8,1,18.5,8,1
2005/9/28,22.3,8,1,18.5,8,1
2005/9/29,24.5,8,1,16.9,8,1
2005/9/30,24.1,8,1,17.0,8,1
2005/10/1,26.8,8,1,18.4,8,1
2005/10/2,31.7,8,1,20.1,8,1
2005/10/3,25.9,8,1,20.4,8,1
2005/10/4,22.2,8,1,17.9,8,1
2005/10/5,20.1,8,1,18.2,8,1
2005/10/6,22.8,8,1,17.3,8,1
2005/10/7,25.1,8,1,18.2,8,1
2005/10/8,26.7,8,1,20.2,8,1
2005/10/9,21.3,8,1,17.8,8,1
2005/10/10,18.8,8,1,17.0,8,1
2005/10/11,21.7,8,1,17.0,8,1
2005/10/12,23.3,8,1,16.9,8,1
2005/10/13,23.5,8,1,15.2,8,1
2005/10/14,26.0,8,1,17.0,8,1
2005/10/15,26.1,8,1,19.4,8,1
2005/10/16,20.6,8,1,18.4,8,1
2005/10/17,19.5,8,1,16.9,8,1
2005/10/18,18.2,8,1,15.3,8,1
2005/10/19,19.9,8,1,16.6,8,1
2005/10/20,22.2,8,1,15.3,8,1
2005/10/21,22.0,8,1,16.6,8,1
2005/10/22,18.6,8,1,16.1,8,1
2005/10/23,22.1,8,1,12.7,8,1
2005/10/24,23.8,8,1,14.3,8,1
2005/10/25,24.3,8,1,14.3,8,1
2005/10/26,19.0,8,1,14.3,8,1
2005/10/27,18.0,8,1,14.1,8,1
2005/10/28,21.3,8,1,13.0,8,1
2005/10/29,23.0,8,1,15.3,8,1
2005/10/30,19.0,8,1,16.2,8,1
2005/10/31,17.2,8,1,13.9,8,1
2005/11/1,17.8,8,1,10.9,8,1
2005/11/2,19.4,8,1,10.0,8,1
2005/11/3,19.6,8,1,12.7,8,1
2005/11/4,21.3,8,1,12.6,8,1
2005/11/5,21.6,8,1,13.4,8,1
2005/11/6,16.2,8,1,13.8,8,1
2005/11/7,24.1,8,1,13.9,8,1
2005/11/8,22.7,8,1,12.4,8,1
2005/11/9,19.3,8,1,10.7,8,1
2005/11/10,18.1,8,1,10.9,8,1
2005/11/11,15.3,8,1,10.3,8,1
2005/11/12,19.5,8,1,11.0,8,1
2005/11/13,17.6,8,1,10.7,8,1
2005/11/14,15.7,8,1,10.3,8,1
2005/11/15,12.3,8,1,8.6,8,1
2005/11/16,14.5,8,1,8.2,8,1
2005/11/17,13.9,8,1,7.5,8,1
2005/11/18,13.8,8,1,6.7,8,1
2005/11/19,14.7,8,1,8.0,8,1
2005/11/20,13.8,8,1,7.3,8,1
2005/11/21,12.5,8,1,5.8,8,1
2005/11/22,15.2,8,1,5.2,8,1
2005/11/23,15.0,8,1,7.5,8,1
2005/11/24,17.3,8,1,8.0,8,1
2005/11/25,16.2,8,1,9.1,8,1
2005/11/26,16.3,8,1,7.5,8,1
2005/11/27,16.4,8,1,7.5,8,1
2005/11/28,16.9,8,1,7.5,8,1
2005/11/29,18.9,8,1,10.2,8,1
2005/11/30,15.5,8,1,8.3,8,1
2005/12/1,12.5,8,1,7.2,8,1
2005/12/2,15.9,8,1,5.6,8,1
2005/12/3,10.8,8,1,5.9,8,1
2005/12/4,8.4,8,1,4.9,8,1
2005/12/5,12.2,8,1,3.9,8,1
2005/12/6,9.9,8,1,4.5,8,1
2005/12/7,11.4,8,1,5.7,8,1
2005/12/8,11.3,8,1,5.5,8,1
2005/12/9,13.9,8,1,3.9,8,1
2005/12/10,14.8,8,1,4.5,8,1
2005/12/11,9.0,8,1,4.8,8,1
2005/12/12,10.2,8,1,2.9,8,1
2005/12/13,8.7,8,1,2.6,8,1
2005/12/14,9.3,8,1,0.6,8,1
2005/12/15,8.2,8,1,2.1,8,1
2005/12/16,11.2,8,1,1.2,8,1
2005/12/17,12.4,8,1,1.3,8,1
2005/12/18,5.6,8,1,1.2,8,1
2005/12/19,9.2,8,1,-0.8,8,1
2005/12/20,11.2,8,1,0.9,8,1
2005/12/21,11.6,8,1,3.6,8,1
2005/12/22,9.2,8,1,2.1,8,1
2005/12/23,10.2,8,1,0.2,8,1
2005/12/24,9.0,8,1,0.6,8,1
2005/12/25,8.6,8,1,-0.2,8,1
2005/12/26,9.0,8,1,2.2,8,1
2005/12/27,8.8,8,1,2.3,8,1
2005/12/28,8.6,8,1,2.2,8,1
2005/12/29,9.3,8,1,2.4,8,1
2005/12/30,8.7,8,1,2.3,8,1
2005/12/31,8.0,8,1,2.8,8,1
2006/1/1,5.6,8,1,0.9,8,1
2006/1/2,5.7,8,1,2.4,8,1
2006/1/3,8.2,8,1,0.0,8,1
2006/1/4,6.6,8,1,1.1,8,1
2006/1/5,6.7,8,1,1.1,8,1
2006/1/6,4.1,8,1,0.4,8,1
2006/1/7,6.9,8,1,-0.4,8,1
2006/1/8,8.3,8,1,0.5,8,1
2006/1/9,6.8,8,1,-0.1,8,1
2006/1/10,7.6,8,1,0.9,8,1
2006/1/11,10.7,8,1,1.6,8,1
2006/1/12,11.0,8,1,2.6,8,1
2006/1/13,5.7,8,1,1.9,8,1
2006/1/14,10.7,8,1,4.1,8,1
2006/1/15,13.6,8,1,8.4,8,1
2006/1/16,10.8,8,1,7.4,8,1
2006/1/17,11.5,8,1,4.8,8,1
2006/1/18,8.8,8,1,3.7,8,1
2006/1/19,8.2,8,1,2.6,8,1
2006/1/20,6.6,8,1,1.5,8,1
2006/1/21,4.5,8,1,0.0,8,1
2006/1/22,5.0,8,1,1.5,8,1
2006/1/23,5.3,8,1,-1.1,8,1
2006/1/24,9.5,8,1,-0.7,8,1
2006/1/25,9.5,8,1,1.8,8,1
2006/1/26,11.4,8,1,1.6,8,1
2006/1/27,11.1,8,1,3.9,8,1
2006/1/28,9.1,8,1,3.1,8,1
2006/1/29,10.5,8,1,0.5,8,1
2006/1/30,14.7,8,1,2.1,8,1
2006/1/31,9.8,8,1,5.1,8,1
2006/2/1,8.1,8,1,4.7,8,1
2006/2/2,10.5,8,1,5.3,8,1
2006/2/3,12.4,8,1,0.6,8,1
2006/2/4,5.1,8,1,-0.9,8,1
2006/2/5,6.7,8,1,-1.5,8,1
2006/2/6,3.9,8,1,-0.1,8,1
2006/2/7,8.3,8,1,0.3,8,1
2006/2/8,12.9,8,1,3.0,8,1
2006/2/9,7.4,8,1,2.6,8,1
2006/2/10,12.0,8,1,-0.3,8,1
2006/2/11,12.8,8,1,2.0,8,1
2006/2/12,7.9,8,1,2.3,8,1
2006/2/13,10.6,8,1,-0.4,8,1
2006/2/14,18.7,8,1,2.3,8,1
2006/2/15,19.9,8,1,8.1,8,1
2006/2/16,12.1,8,1,6.0,8,1
2006/2/17,9.6,8,1,3.8,8,1
2006/2/18,7.0,8,1,1.1,8,1
2006/2/19,9.6,8,1,4.0,8,1
2006/2/20,8.7,8,1,4.0,8,1
2006/2/21,10.9,8,1,4.2,8,1
2006/2/22,15.2,8,1,8.0,8,1
2006/2/23,15.4,8,1,8.5,8,1
2006/2/24,8.8,8,1,5.1,8,1
2006/2/25,11.5,8,1,4.7,8,1
2006/2/26,10.8,8,1,5.4,8,1
2006/2/27,10.8,8,1,5.3,8,1
2006/2/28,5.6,8,1,3.3,8,1
2006/3/1,8.4,8,1,2.9,8,1
2006/3/2,10.3,8,1,6.8,8,1
2006/3/3,10.3,8,1,3.6,8,1
2006/3/4,10.0,8,1,3.2,8,1
2006/3/5,12.9,8,1,3.2,8,1
2006/3/6,17.6,8,1,5.3,8,1
2006/3/7,11.8,8,1,8.4,8,1
2006/3/8,19.0,8,1,6.2,8,1
2006/3/9,11.8,8,1,7.2,8,1
2006/3/10,9.5,8,1,6.6,8,1
2006/3/11,15.7,8,1,6.7,8,1
2006/3/12,19.0,8,1,5.4,8,1
2006/3/13,8.1,8,1,3.1,8,1
2006/3/14,9.5,8,1,1.5,8,1
2006/3/15,13.5,8,1,2.0,8,1
2006/3/16,16.6,8,1,5.3,8,1
2006/3/17,17.0,8,1,10.7,8,1
2006/3/18,16.6,8,1,7.0,8,1
2006/3/19,15.6,8,1,4.5,8,1
2006/3/20,14.1,8,1,3.6,8,1
2006/3/21,16.7,8,1,6.8,8,1
2006/3/22,13.6,8,1,7.3,8,1
2006/3/23,14.1,8,1,7.1,8,1
2006/3/24,15.0,8,1,8.4,8,1
2006/3/25,14.8,8,1,7.1,8,1
2006/3/26,17.1,8,1,10.8,8,1
2006/3/27,16.4,8,1,9.6,8,1
2006/3/28,17.5,8,1,9.4,8,1
2006/3/29,13.9,8,1,6.1,8,1
2006/3/30,13.7,8,1,4.0,8,1
2006/3/31,12.9,8,1,4.0,8,1
2006/4/1,15.3,8,1,6.3,8,1
2006/4/2,16.5,8,1,10.4,8,1
2006/4/3,19.2,8,1,9.6,8,1
2006/4/4,20.6,8,1,9.4,8,1
2006/4/5,15.7,8,1,8.7,8,1
2006/4/6,16.2,8,1,7.6,8,1
2006/4/7,11.2,8,1,8.2,8,1
2006/4/8,17.9,8,1,9.4,8,1
2006/4/9,17.9,8,1,10.0,8,1
2006/4/10,12.0,8,1,9.5,8,1
2006/4/11,13.8,8,1,9.5,8,1
2006/4/12,17.8,8,1,12.3,8,1
2006/4/13,20.6,8,1,13.4,8,1
2006/4/14,16.8,8,1,9.6,8,1
2006/4/15,13.8,8,1,7.7,8,1
2006/4/16,12.0,8,1,6.3,8,1
2006/4/17,18.0,8,1,9.4,8,1
2006/4/18,22.3,8,1,10.3,8,1
2006/4/19,20.6,8,1,14.8,8,1
2006/4/20,20.7,8,1,10.5,8,1
2006/4/21,17.6,8,1,10.0,8,1
2006/4/22,17.8,8,1,9.2,8,1
2006/4/23,16.6,8,1,12.2,8,1
2006/4/24,22.1,8,1,12.0,8,1
2006/4/25,15.6,8,1,9.2,8,1
2006/4/26,17.4,8,1,9.0,8,1
2006/4/27,15.1,8,1,11.4,8,1
2006/4/28,20.9,8,1,10.3,8,1
2006/4/29,19.5,8,1,13.4,8,1
2006/4/30,22.4,8,1,13.8,8,1
2006/5/1,29.4,8,1,16.9,8,1
2006/5/2,21.4,8,1,11.3,8,1
2006/5/3,18.4,8,1,9.2,8,1
2006/5/4,21.2,8,1,12.1,8,1
2006/5/5,24.9,8,1,15.4,8,1
2006/5/6,23.9,8,1,17.7,8,1
2006/5/7,20.4,8,1,17.9,8,1
2006/5/8,19.3,8,1,12.3,8,1
2006/5/9,19.3,8,1,12.0,8,1
2006/5/10,23.0,8,1,14.9,8,1
2006/5/11,23.6,8,1,17.6,8,1
2006/5/12,20.7,8,1,14.8,8,1
2006/5/13,16.8,8,1,10.5,8,1
2006/5/14,19.2,8,1,11.2,8,1
2006/5/15,23.3,8,1,14.9,8,1
2006/5/16,19.9,8,1,17.4,8,1
2006/5/17,21.6,8,1,15.9,8,1
2006/5/18,19.8,8,1,15.6,8,1
2006/5/19,22.1,8,1,16.2,8,1
2006/5/20,28.1,8,1,20.0,8,1
2006/5/21,27.0,8,1,18.6,8,1
2006/5/22,23.8,8,1,18.3,8,1
2006/5/23,23.1,8,1,19.6,8,1
2006/5/24,27.3,8,1,14.4,8,1
2006/5/25,22.7,8,1,14.5,8,1
2006/5/26,20.9,8,1,18.1,8,1
2006/5/27,19.0,8,1,16.4,8,1
2006/5/28,23.4,8,1,17.9,8,1
2006/5/29,26.3,8,1,19.8,8,1
2006/5/30,26.8,8,1,18.5,8,1
2006/5/31,28.1,8,1,17.7,8,1
2006/6/1,28.7,8,1,19.2,8,1
2006/6/2,24.3,8,1,20.0,8,1
2006/6/3,21.6,8,1,17.2,8,1
2006/6/4,21.8,8,1,16.5,8,1
2006/6/5,22.2,8,1,15.5,8,1
2006/6/6,24.8,8,1,17.6,8,1
2006/6/7,23.2,8,1,18.0,8,1
2006/6/8,22.3,8,1,18.1,8,1
2006/6/9,20.9,8,1,17.3,8,1
2006/6/10,27.7,8,1,18.5,8,1
2006/6/11,22.5,8,1,17.8,8,1
2006/6/12,23.7,8,1,17.9,8,1
2006/6/13,24.1,8,1,19.4,8,1
2006/6/14,26.1,8,1,19.4,8,1
2006/6/15,24.8,8,1,21.1,8,1
2006/6/16,23.9,8,1,20.7,8,1
2006/6/17,28.3,8,1,21.8,8,1
2006/6/18,23.0,8,1,19.4,8,1
2006/6/19,27.7,8,1,19.8,8,1
2006/6/20,28.8,8,1,22.0,8,1
2006/6/21,25.0,8,1,21.5,8,1
2006/6/22,25.6,8,1,22.1,8,1
2006/6/23,25.7,8,1,21.4,8,1
2006/6/24,28.8,8,1,21.5,8,1
2006/6/25,25.0,8,1,22.1,8,1
2006/6/26,24.0,8,1,22.1,8,1
2006/6/27,28.3,8,1,22.1,8,1
2006/6/28,30.0,8,1,23.9,8,1
2006/6/29,31.5,8,1,23.8,8,1
2006/6/30,29.1,8,1,24.2,8,1
2006/7/1,27.9,8,1,24.1,8,1
2006/7/2,29.9,8,1,24.8,8,1
2006/7/3,29.4,8,1,23.7,8,1
2006/7/4,29.3,8,1,23.1,8,1
2006/7/5,24.1,8,1,21.7,8,1
2006/7/6,28.3,8,1,21.4,8,1
2006/7/7,28.5,8,1,23.4,8,1
2006/7/8,29.5,8,1,23.2,8,1
2006/7/9,27.2,8,1,22.8,8,1
2006/7/10,29.8,8,1,23.8,8,1
2006/7/11,30.9,8,1,24.9,8,1
2006/7/12,31.4,8,1,26.2,8,1
